,tweet_id,tweet,sentiment,tweet_ts
6624,77,i worship      sxsw,1,i worship sxsw
6625,5896,    google to launch major new social network called circles  possibly today    sxsw   ,1,googl to launch major new social network call circl possibl today sxsw
6626,1591,nice  rt   getting ready for my ipad 2 vs android panel at  sxsw come check it out at 230 ,1,nice rt get readi for my ipad 2 vs android panel at sxsw come check it out at 230
6627,1431,toptweets  rt   it  not a rumor  apple is opening up a temporary store in downtown austin for  sxsw and the ipad 2 launch  ,1,toptweet rt it not a rumor appl is open up a temporari store in downtown austin for sxsw and the ipad 2 launch
6628,7489,google maps navigation   street view and 3d buildings is awesome  marissagoogle  sxsw,2,googl map navig street view and 3d build is awesom marissagoogl sxsw
6629,4189,google will launch major new social network called circles   sxsw,1,googl will launch major new social network call circl sxsw
6630,3981,first talk of the day   ipad design headaches   sxsw,0,first talk of the day ipad design headach sxsw
6631,3128,reports of   introducing a new social media platform at  sxsw were premature  but hopefully not overly optimistic  ,3,report of introduc a new social media platform at sxsw were prematur but hope not overli optimist
6632,1330,a new app with a resourceful way to get connected     hashable  sxsw  iphone  droid,2,a new app with a resourc way to get connect hashabl sxsw iphon droid
6633,3099,at  sxsw even the cabbies are tech savvy  that  his iphone streaming twitter      ,2,at sxsw even the cabbi are tech savvi that hi iphon stream twitter
6634,3050,sxsw ladies  the ipad bot on twitter creator is the persistent guy who chased you all last night   hopeyoudidntgivehimnone  sxsw,1,sxsw ladi the ipad bot on twitter creator is the persist guy who chase you all last night hopeyoudidntgivehimnon sxsw
6635,3060,that  awesome rt   rt   it  not a rumor  apple is opening up a temporary store in downtown austin    sxsw,2,that awesom rt rt it not a rumor appl is open up a temporari store in downtown austin sxsw
6636,4023, sxsw folks  the lonely planet iphone guide to austin is free this week   ,1,sxsw folk the lone planet iphon guid to austin is free thi week
6637,6200,    just a friendly reminder for  sxsw attendees  if you talk or text during a film i will slap you in the mouth   steal your ipad  that is all ,1,just a friendli remind for sxsw attende if you talk or text dure a film i will slap you in the mouth steal your ipad that is all
6638,7510,  question of the day  is  google circles  the newest social network on the horizon   sxsw,1,question of the day is googl circl the newest social network on the horizon sxsw
6639,4460,are you in town for  sxsw  be sure to check in with us using google places and foursquare for some kick ass deals   foursquare  googleplaces,2,are you in town for sxsw be sure to check in with us use googl place and foursquar for some kick ass deal foursquar googleplac
6640,6736,    the big idea  google leaves nothing left to discover    sxsw  sxswi,1,the big idea googl leav noth left to discov sxsw sxswi
6641,4439,wanting in line at the unconfirmed apple pop up store for an ipad 2   sxsw,2,want in line at the unconfirm appl pop up store for an ipad 2 sxsw
6642,5314,     sxsw rt   wow  apple does the right thing in japan  a must read   ,2,sxsw rt wow appl doe the right thing in japan a must read
6643,1500,dude  you re at an outkast concert and you re tweeting from an ipad  rt   old school players to new school fools   sxsw,1,dude you re at an outkast concert and you re tweet from an ipad rt old school player to new school fool sxsw
6644,6458,    q a with google      bing    on ranking   my  sxsw session this mon    ,1,q a with googl bing on rank my sxsw session thi mon
6645,671,this just in    to release new  socialmedia tool at  sxsw    ,1,thi just in to releas new socialmedia tool at sxsw
6646,2193,  awesome  i traded in  sxsw last year for the ipad 1 ,2,awesom i trade in sxsw last year for the ipad 1
6647,4995,google looking to launch new social    sxsw  in,1,googl look to launch new social sxsw in
6648,5712,    fantasy bracket challenge   ipad 2 giveaway   via  constantcontact  sxsw  marchmadness  selectionsunday,1,fantasi bracket challeng ipad 2 giveaway via constantcontact sxsw marchmad selectionsunday
6649,6929,    who is flying to  sxsw and wants some   free miles  dm me  i will shoot you a code   currently iphone only ,1,who is fli to sxsw and want some free mile dm me i will shoot you a code current iphon onli
6650,4827,willing to admit i m a tiny bit jealous to not being  sxsw bound  temperatures in the high 20s  apple pop up for ipad 2  what  not to love ,2,will to admit i m a tini bit jealou to not be sxsw bound temperatur in the high 20 appl pop up for ipad 2 what not to love
6651,7538,hipster or hobo  only way to tell is the iphone   sxsw,2,hipster or hobo onli way to tell is the iphon sxsw
6652,1990,oh sure  and i dont arrive till tomorrow               rt   google set to launch new social network  circles today at  sxsw   ,1,oh sure and i dont arriv till tomorrow rt googl set to launch new social network circl today at sxsw
6653,7791, sxsw starts today and the apple ipad2 comes out tomorrow  i wonder if more ipad2  will be in austin apple stores for sale ,1,sxsw start today and the appl ipad2 come out tomorrow i wonder if more ipad2 will be in austin appl store for sale
6654,8766,google unveiled new data visualization tool  open source   is it based on gapminder   bavcid  sxsw  pic    ,1,googl unveil new data visual tool open sourc is it base on gapmind bavcid sxsw pic
6655,5600,    catch our talk on text to speech for android   chrome   the league of extraordinary hackers     sxsw,1,catch our talk on text to speech for android chrome the leagu of extraordinari hacker sxsw
6656,7310,first stop on the  sxsw       hunt  austin java  get in the spy game now for a chance to win an ipad ,2,first stop on the sxsw hunt austin java get in the spi game now for a chanc to win an ipad
6657,3352,bet on a googlebuzz like  fail  people dont care about privacy  else they would quitted fb tw already rt   google circles will be     sxsw,3,bet on a googlebuzz like fail peopl dont care about privaci els they would quit fb tw alreadi rt googl circl will be sxsw
6658,2955,ha  rt   it  not a rumor  apple is opening up a temporary store in downtown austin for  sxsw   the ipad 2 launch  ,1,ha rt it not a rumor appl is open up a temporari store in downtown austin for sxsw the ipad 2 launch
6659,2799,several years too late  i think the trend of social apps is over        sxsw  google  circles  conversation  ,0,sever year too late i think the trend of social app is over sxsw googl circl convers
6660,940,not a fan of a new  sxsw trend   audience sharing opinions via holding up an ipad  not here to listen to you   annoying,0,not a fan of a new sxsw trend audienc share opinion via hold up an ipad not here to listen to you annoy
6661,5090,              having fun at  google  pic   sxsw  ,1,have fun at googl pic sxsw
6662,8217,you cannot be  winning at  sxsw without getting the new ipad  just ask    itwillbemine  ,2,you can not be win at sxsw without get the new ipad just ask itwillbemin
6663,566,     google now lets you block sites you cant stand   how about  sxsw blocking that looks like what i need,2,googl now let you block site you cant stand how about sxsw block that look like what i need
6664,2903,rocking pen paper for the google doodle talk at  sxsw,1,rock pen paper for the googl doodl talk at sxsw
6665,7258,anyone know an iphone twitter app that will search for hashtags only from those that you follow  i dont always want all  sxsw  only some ,1,anyon know an iphon twitter app that will search for hashtag onli from those that you follow i dont alway want all sxsw onli some
6666,2239,marissa mayer  preso at  sxsw was good  big ad for google  which is fine  she was good  i expected more  other attendees  thoughts ,1,marissa mayer preso at sxsw wa good big ad for googl which is fine she wa good i expect more other attende thought
6667,7692,go to emarketer   some google pdf snooping for marketing stats   sxsw  elevate,1,go to emarket some googl pdf snoop for market stat sxsw elev
6668,1396,great job  siva  rt   a brief account of my  sxsw talk  be evil   beevil    ucpress  google,1,great job siva rt a brief account of my sxsw talk be evil beevil ucpress googl
6669,5643,    cool  apple to open temporary store at sxsw    sxsw,2,cool appl to open temporari store at sxsw sxsw
6670,5364,    97  of farmers own mobile phone  43  of those own a smartphone  marketshare   bb   33  18   android  10  iphone   mobilefarm  sxsw,1,97 of farmer own mobil phone 43 of those own a smartphon marketshar bb 33 18 android 10 iphon mobilefarm sxsw
6671,5286,     sxsw come see bitbop in austin  gdgtaustin at the purevolume house  504 trinity on monday  march 14th  ,1,sxsw come see bitbop in austin gdgtaustin at the purevolum hous 504 triniti on monday march 14th
6672,992,the brown paper on the windows as the line grows at the  sxsw popup apple store by gold  gym at sixth   congress   ,1,the brown paper on the window as the line grow at the sxsw popup appl store by gold gym at sixth congress
6673,5170,     apple  the most elegant fascist corporation in america today      kara swisher  sxsw  flipboard,0,appl the most eleg fascist corpor in america today kara swisher sxsw flipboard
6674,7266,anyone know if the pop up apple store on 6th   congress is sold out of 3g ipads yet    sxsw  apple  sxswi,1,anyon know if the pop up appl store on 6th congress is sold out of 3g ipad yet sxsw appl sxswi
6675,6540,    rt   google says the future is location  location  location     sxsw  cnn,1,rt googl say the futur is locat locat locat sxsw cnn
6676,601,msc page  guy gets tattoo at sxsw so he could win a free ipad2    sxsw  tattoo  ipad       allshare,1,msc page guy get tattoo at sxsw so he could win a free ipad2 sxsw tattoo ipad allshar
6677,2181,going to austin for  sxsw  the   austin guide for  iphone is free from mar       lp,1,go to austin for sxsw the austin guid for iphon is free from mar lp
6678,531, the future of touch user interface design  wondering if the presentation  by microsoft employees  will mention the ipad   sxsw,1,the futur of touch user interfac design wonder if the present by microsoft employe will mention the ipad sxsw
6679,5696,    ellen page appearance reduced to   iphone call  hearts  broken   sxsw  super,1,ellen page appear reduc to iphon call heart broken sxsw super
6680,1220,listening to folks around the world making iphone music with smule  ocarina   played zelda theme  sxsw i,1,listen to folk around the world make iphon music with smule ocarina play zelda theme sxsw i
6681,6316,12 trillion miles driven every year using   maps    each day saving users 2 years in time wasted in traffic jams  sxsw,1,12 trillion mile driven everi year use map each day save user 2 year in time wast in traffic jam sxsw
6682,2843,good to see   in line at the  sxsw popup apple store ,1,good to see in line at the sxsw popup appl store
6683,6095,    if you are attending  sxsw  please bring your old mobile phones for the hope phones project     ,1,if you are attend sxsw pleas bring your old mobil phone for the hope phone project
6684,9083,google says the future is all around you   ie  location and such      sxsw  cnn,1,googl say the futur is all around you ie locat and such sxsw cnn
6685,3054,omgz  makeshift  sxsw apple store is in a golds gym   ,2,omgz makeshift sxsw appl store is in a gold gym
6686,2005, lonelyplanet  austin iphone app is a  free   godsend  gps aware map of the city without the need for 3g or wifi   sxsw,2,lonelyplanet austin iphon app is a free godsend gp awar map of the citi without the need for 3g or wifi sxsw
6687,4817,pengen jdnya rt   new  ubersocial for  iphone now in the app store includes uberguide to  sxsw sponsored  cont   ,1,pengen jdnya rt new ubersoci for iphon now in the app store includ uberguid to sxsw sponsor cont
6688,1575,    be sure to check out the   jukebox app running party music for  sxsw  with the   api    ,3,be sure to check out the jukebox app run parti music for sxsw with the api
6689,616,i want to hear   tell a google love story   connectedbrands  sxsw  sxswic,1,i want to hear tell a googl love stori connectedbrand sxsw sxswic
6690,583,     google to launch major new social network called circles  possibly today   rt    sxsw   ,1,googl to launch major new social network call circl possibl today rt sxsw
6691,3014,i am suffering from ipad envy   sxsw,2,i am suffer from ipad envi sxsw
6692,7871, this is the first of 11 shows this week   says elliott frazier of ringo deathstarr at red 7 just now   location      sxsw,1,thi is the first of 11 show thi week say elliott frazier of ringo deathstarr at red 7 just now locat sxsw
6693,1134,following the    leanux panel from  sxsw on realtime on google docs   thanks to  ,1,follow the leanux panel from sxsw on realtim on googl doc thank to
6694,6564,    rt   in my next life i m coming back as an ipad 2  women cant keep their hands off this thing   sxsw,2,rt in my next life i m come back as an ipad 2 women cant keep their hand off thi thing sxsw
6695,1175,unveiling the pop up apple store in the scarborough building   sxsw   ,2,unveil the pop up appl store in the scarborough build sxsw
6696,2991,new twitter friend   about to take on google      bing    on  what else  seo  qagb  sxsw,1,new twitter friend about to take on googl bing on what els seo qagb sxsw
6697,2940,lol rt   at  sxsw   apple comes up with cool technology no one  ever heard of because they dont go to conferences   ausxsw,2,lol rt at sxsw appl come up with cool technolog no one ever heard of becaus they dont go to confer ausxsw
6698,290,   apple store on congress     sxsw  austin,1,appl store on congress sxsw austin
6699,4411,ireport on austin apple store  via   highlight from co founder josh williams     sxsw,1,ireport on austin appl store via highlight from co founder josh william sxsw
6700,7030,so many good places in here rt   if you re racing around  sxsw you best be fueling up with great local fare  ,1,so mani good place in here rt if you re race around sxsw you best be fuel up with great local fare
6701,455,guess who drew a bigger crowd at  sxsw    or a chimp that could work an  iphone  sorry   ,1,guess who drew a bigger crowd at sxsw or a chimp that could work an iphon sorri
6702,3367,my colleague   on a culinary adventure in austin at  sxsw     chicken waffle tacos anyone ,1,my colleagu on a culinari adventur in austin at sxsw chicken waffl taco anyon
6703,2510,i just made the decision  id like to purchase an ipad   it would be perfect for me at  sxsw ,2,i just made the decis id like to purchas an ipad it would be perfect for me at sxsw
6704,6839,    very important  make sure you are donating to the japanese red cross  japan     sxswcares  sxsw   pls rt ,1,veri import make sure you are donat to the japanes red cross japan sxswcare sxsw pl rt
6705,5990,    here it is  my  sxsw itinerary  all of these events are free and dont require band badge    enjoy the fest   ,1,here it is my sxsw itinerari all of these event are free and dont requir band badg enjoy the fest
6706,4636,interesting  google will launch circles later today where context is added to search  sxsw  ,1,interest googl will launch circl later today where context is ad to search sxsw
6707,7930,good times with mashable  and the with google and the aclu  awesome  sxsw,2,good time with mashabl and the with googl and the aclu awesom sxsw
6708,7851,steve jobs doesnt position the iphone as a device made in china where suicide rates are high he sells dreams  kawasaki  thisisdare  sxsw,0,steve job doesnt posit the iphon as a devic made in china where suicid rate are high he sell dream kawasaki thisisdar sxsw
6709,6184,    it  not a rumor  apple is opening up a temporary store in downtown austin for  sxsw and the ipad 2 launch  ,1,it not a rumor appl is open up a temporari store in downtown austin for sxsw and the ipad 2 launch
6710,4092, apple is the most elegant fascist company in america    flipboard  sxsw,0,appl is the most eleg fascist compani in america flipboard sxsw
6711,1747,going to  sxsw  sign up for filmaster iphone app with code  sxsw  to get a cool t shirt on site   ,1,go to sxsw sign up for filmast iphon app with code sxsw to get a cool t shirt on site
6712,7564,  rainey street is a nice alternative to 6th street  sxsw parties  walking directions from convention center  ,1,rainey street is a nice altern to 6th street sxsw parti walk direct from convent center
6713,6031,    hoot  new blog post  hootsuite mobile for  sxsw   updates for iphone  blackberry   android  ,1,hoot new blog post hootsuit mobil for sxsw updat for iphon blackberri android
6714,1467,at  sxsw   mindtouchers       are there giving ipad demos of mindtouch tcs  tweet them to check it out ,1,at sxsw mindtouch are there give ipad demo of mindtouch tc tweet them to check it out
6715,5206,     apple guys screaming and running by line to open the shop  austin  sxsw  ipad2  crazyco  ,1,appl guy scream and run by line to open the shop austin sxsw ipad2 crazyco
6716,452,     download 20  free tracks from the  sxsw music sampler available on the   store today    ,1,download 20 free track from the sxsw music sampler avail on the store today
6717,1386,new kicks  clif bars   3g ipad  sxsw  ,1,new kick clif bar 3g ipad sxsw
6718,1329,impressed with   from  google  articulate  relevant   fun   sxsw   austin convention center  ,2,impress with from googl articul relev fun sxsw austin convent center
6719,3053,google presenting hotpot   sxsw  sxswi    austin convention center w     ,2,googl present hotpot sxsw sxswi austin convent center w
6720,8609,iphone battery about to die  nooooooooooooooo   sxsw,1,iphon batteri about to die nooooooooooooooo sxsw
6721,3509,  hope you can come to the aclu   google  partylikeits  on sunday at maggie mae    sxsw  sxswi,1,hope you can come to the aclu googl partylikeit on sunday at maggi mae sxsw sxswi
6722,3100,have you ever seen someone pay to have a guy wait in line for them for an apple device  yeah  i just did that   lame  sxsw,1,have you ever seen someon pay to have a guy wait in line for them for an appl devic yeah i just did that lame sxsw
6723,4433,my verizon iphone is kicking hairy butts at sxsw   how  your at t phone doing     d   sxsw,2,my verizon iphon is kick hairi butt at sxsw how your at t phone do d sxsw
6724,5360,    65  multi touch google maps at the  hotpot event at  sxsw   ,1,65 multi touch googl map at the hotpot event at sxsw
6725,6886,    we just launched spin  ipad app at  sxsw  tons of  music  photos  videos and more  whatcha think   ,2,we just launch spin ipad app at sxsw ton of music photo video and more whatcha think
6726,2478,interested to hear how it  different from google buzz  rt   get ready for the word  circles  to be trending  sxswi  sxsw   ,2,interest to hear how it differ from googl buzz rt get readi for the word circl to be trend sxswi sxsw
6727,5276,     sxsw  letshookup    we want to be the google of nonprofits  ,1,sxsw letshookup we want to be the googl of nonprofit
6728,7109,agency people at  sxsw   this queue if for a pop up ipad store   savesxsw  ,1,agenc peopl at sxsw thi queue if for a pop up ipad store savesxsw
6729,6714,    text  sxsw  to   for chance to win ipad  drawing   at friends  sxsw  must be present to win  see ya there   ,1,text sxsw to for chanc to win ipad draw at friend sxsw must be present to win see ya there
6730,819,google to launch new social network circles  linking u more closely to peeps u connect w most  possibly today    sxsw ,2,googl to launch new social network circl link u more close to peep u connect w most possibl today sxsw
6731,6498,    rt    sxsw google to launch major new social network called circles  possibly today by    ,2,rt sxsw googl to launch major new social network call circl possibl today by
6732,7512,ipad 2 acquired thanks to   perserverance  1 vote for husband of the year  check  sxsw,2,ipad 2 acquir thank to perserver 1 vote for husband of the year check sxsw
6733,9037,  yes  the google presentation was not exactly what i was expecting   sxsw,3,ye the googl present wa not exactli what i wa expect sxsw
6734,5793,    good news for austin bound apple fanboys     sxsw  ipad2,2,good news for austin bound appl fanboy sxsw ipad2
6735,7953,group messaging is hot right now   lots of buzz bc of  sxsw  grt articles on   abt heywire      ,1,group messag is hot right now lot of buzz bc of sxsw grt articl on abt heywir
6736,6456,    public service announcement  the   grill is amazing  drinks and food for free  great company  and zazzle ipad cases   sxsw,1,public servic announc the grill is amaz drink and food for free great compani and zazzl ipad case sxsw
6737,2576,  dude there  earthquakes   tsunamis  ipad 2 and  sxsw  get with it ,1,dude there earthquak tsunami ipad 2 and sxsw get with it
6738,5940,    got a craving   sxsw minds created an app for that   foodspotting    iphone  apps,1,got a crave sxsw mind creat an app for that foodspot iphon app
6739,4907,in front of   popup store at  sxsw last night  ,1,in front of popup store at sxsw last night
6740,7497, sxsw peeps  where is the  ipad store ,1,sxsw peep where is the ipad store
6741,7935, sxsw news  apple is getting into the music business  new device called an  ipod   like a compact disc player without the disk ,1,sxsw news appl is get into the music busi new devic call an ipod like a compact disc player without the disk
6742,7710, sxsw learning how google is about to get all  contextual  with our  discovery        austin convention center   ,1,sxsw learn how googl is about to get all contextu with our discoveri austin convent center
6743,6794,    this morning at  sxsw  the resurgence of print design  ipad design for boomers    the nyt on grid layouts  also  gatorade   vom,1,thi morn at sxsw the resurg of print design ipad design for boomer the nyt on grid layout also gatorad vom
6744,3288,trend google circles  google circles  a new social site in the works  will not debut    sxsw  sxswi  but   does not deny the ex   ,1,trend googl circl googl circl a new social site in the work will not debut sxsw sxswi but doe not deni the ex
6745,7037,is this google circles     google  sxsw,1,is thi googl circl googl sxsw
6746,7524,questioner at  sxsw just said  thanks and i m a big fan  to google    which caused her to giggle and audience to laugh ,2,question at sxsw just said thank and i m a big fan to googl which caus her to giggl and audienc to laugh
6747,8930, ipad  news  apps not popular with the  kids     the daily is a terrible concept anyway  sxsw,0,ipad news app not popular with the kid the daili is a terribl concept anyway sxsw
6748,3252,well  forget the  nfl  lockout right now  gonna focus on getting my shinmy new ipad here in 40min  sxsw  apple makes me happy  nfl does not,2,well forget the nfl lockout right now gon na focu on get my shinmi new ipad here in 40min sxsw appl make me happi nfl doe not
6749,2760,dear apple  could you roll a hot dog cart full of ipad 2  down to the austin convention center   and bring hot dogs    sxsw,2,dear appl could you roll a hot dog cart full of ipad 2 down to the austin convent center and bring hot dog sxsw
6750,5798,    google  tries again  to launch a new social network called circles     sxsw,1,googl tri again to launch a new social network call circl sxsw
6751,5867,    google to launch a social network  circles  at  sxsw       who  excited ,1,googl to launch a social network circl at sxsw who excit
6752,6092,    if u prefer yr news on iphone  ipad or droid    has apps 4 that          on mobile apps now   sxsw,1,if u prefer yr news on iphon ipad or droid ha app 4 that on mobil app now sxsw
6753,922,this dude next to me is holding and using an ipad 2 like it  a trophy   sxsw  lookingforwardtothemusicfest,2,thi dude next to me is hold and use an ipad 2 like it a trophi sxsw lookingforwardtothemusicfest
6754,5667,    details for the ipad 2 giveaway coming tonight  rt this   sxsw  sxswi   what about folks not at sxsw ,2,detail for the ipad 2 giveaway come tonight rt thi sxsw sxswi what about folk not at sxsw
6755,4782,maybe   is trying to calculate how much money mahalo is losing from the google farmer update  sxsw,1,mayb is tri to calcul how much money mahalo is lose from the googl farmer updat sxsw
6756,2403,  cool  that means we can watch ustream in skyfire browser on iphone       safari doesnt work    have fun    sxsw,2,cool that mean we can watch ustream in skyfir browser on iphon safari doesnt work have fun sxsw
6757,4505,sxsw attendees  come see  aquent booth    sxsw trade show  you might win ipad 2 ,2,sxsw attende come see aquent booth sxsw trade show you might win ipad 2
6758,8688,apple popup store in austin     sxsw,1,appl popup store in austin sxsw
6759,6208,    just had my 1st 27  lcd cinema display facetime to ipad 2 facetime with        sxsw bar in my living room lol ,1,just had my 1st 27 lcd cinema display facetim to ipad 2 facetim with sxsw bar in my live room lol
6760,596,check out googletv to ipad apps  the connected tv experience at sxsw      sxsw  connectedtv,2,check out googletv to ipad app the connect tv experi at sxsw sxsw connectedtv
6761,7267,curious how ipad 2 sales went in austin  tx where a lot of potential ipad 2 buyers are attending  sxsw,3,curiou how ipad 2 sale went in austin tx where a lot of potenti ipad 2 buyer are attend sxsw
6762,5661,    deliciously ironic google privacy party made whole by  banking cartel  military scientific dictatorship takeover  cab rant   sxsw,0,delici iron googl privaci parti made whole by bank cartel militari scientif dictatorship takeov cab rant sxsw
6763,6476,    remember  chime in with tweets about your  nasatweetup experience between     3pm central time for  sxsw session    ,1,rememb chime in with tweet about your nasatweetup experi between 3pm central time for sxsw session
6764,8200,g d dammit  sxsw  last year  you stole my  bike  this year  my  iphone ,1,g d dammit sxsw last year you stole my bike thi year my iphon
6765,203, sxsw day 5 at the  apple store and there  still a line   and growing  ,2,sxsw day 5 at the appl store and there still a line and grow
6766,3691,still a line at the  sxsw ipad 2 factory  ,1,still a line at the sxsw ipad 2 factori
6767,8378,  tell   to give out gummy worms  ya know  early bird gets the worm  or free ipad 2s   that will work   sxsw,1,tell to give out gummi worm ya know earli bird get the worm or free ipad 2s that will work sxsw
6768,3424,hearing that google may launch a social network at an event tonight    sxsw,1,hear that googl may launch a social network at an event tonight sxsw
6769,4185,google will eat itself  rhizome  sxswk  sxsw    hilton  ,0,googl will eat itself rhizom sxswk sxsw hilton
6770,7876, posterous joins the  sxsw pile on with posterous events for   iphone   via  ,1,poster join the sxsw pile on with poster event for iphon via
6771,4528,sxsw iphone app is awesome  but ipad app crashes every time   sxsw,0,sxsw iphon app is awesom but ipad app crash everi time sxsw
6772,6345,    new  ubersocial 4  iphone now in the app store includes uberguide 2  sxsw sponsored by  mashable  cont   ,2,new ubersoci 4 iphon now in the app store includ uberguid 2 sxsw sponsor by mashabl cont
6773,5737,    forward to delicious t mobile 4g here in austin while iphone users struggle to do anything   sxsw,0,forward to delici t mobil 4g here in austin while iphon user struggl to do anyth sxsw
6774,2615,omg  there are probably 100 people in this session who already have an ipad 2  sxsw,1,omg there are probabl 100 peopl in thi session who alreadi have an ipad 2 sxsw
6775,2789, google real time location data as a layer on google earth gives breathtaking visual data  sxsw,2,googl real time locat data as a layer on googl earth give breathtak visual data sxsw
6776,4825,heading to  sxsw  we re hosting an android dev meetup       details to follow  but let  plan on geeking out ,1,head to sxsw we re host an android dev meetup detail to follow but let plan on geek out
6777,4083,geen google circles vandaag  rt   we re not launching any products at  sxsw but we re doing plenty else ,1,geen googl circl vandaag rt we re not launch ani product at sxsw but we re do plenti els
6778,7545,co founder of google teacher academy is bringing hs students from austin to show how they use tech     sxsw  education,1,co founder of googl teacher academi is bring hs student from austin to show how they use tech sxsw educ
6779,4192,google will preview major new social service  circles  at  sxsw today  says       ht  ,1,googl will preview major new social servic circl at sxsw today say ht
6780,3214,navigating a crowded party sucks  but its way worse when everyone walks around with their face in their iphone   sxsw  adpeopleproblems,0,navig a crowd parti suck but it way wors when everyon walk around with their face in their iphon sxsw adpeopleproblem
6781,6855,debating on visiting the apple pop up store     byebyemoney  sxsw,1,debat on visit the appl pop up store byebyemoney sxsw
6782,4859, google to launch major new social network called circles  possibly today by     via    sm  sxsw,1,googl to launch major new social network call circl possibl today by via sm sxsw
6783,4518,at team android party  come by   table   show us appolicious app on yr phone to enter to win nexus s     sxsw,2,at team android parti come by tabl show us appolici app on yr phone to enter to win nexu s sxsw
6784,2001,ipad2 vs android vs the world  with a title like this  i have a near hockey fan esque desire for a fight to break out   gsdm  sxsw  platform,1,ipad2 vs android vs the world with a titl like thi i have a near hockey fan esqu desir for a fight to break out gsdm sxsw platform
6785,2609,any google analytics and dfp experts at  sxsw  would love some insight on managing dfp campaigns  ad management measurement  dm me   hisxsw,2,ani googl analyt and dfp expert at sxsw would love some insight on manag dfp campaign ad manag measur dm me hisxsw
6786,931,google is not launching anything during  sxsw  just partying    circles,0,googl is not launch anyth dure sxsw just parti circl
6787,7741,sxsw  foursquare updates its merchant platform with new    specials       android  flashspecial  free  iphone  sxsw,2,sxsw foursquar updat it merchant platform with new special android flashspeci free iphon sxsw
6788,3245, sxsw  qagb an extremely packed house at this panel  q a google   bing on website ranking,1,sxsw qagb an extrem pack hous at thi panel q a googl bing on websit rank
6789,2832,just passed the apple store   on 6th   easily 150 folks in line  sxsw   ,2,just pass the appl store on 6th easili 150 folk in line sxsw
6790,7289,the linkdown  non  sxsw edition   ipad art show  rise austin  world poopin  day  social media events  more   ,1,the linkdown non sxsw edit ipad art show rise austin world poopin day social media event more
6791,7907,groupon is the darling child of  sxsw   google  facebook  loopt  scvngr all want a piece    is imitation still flattery ,1,groupon is the darl child of sxsw googl facebook loopt scvngr all want a piec is imit still flatteri
6792,4072, ipad2 sold out  70  went to new buyers   wow     via      sxsw,2,ipad2 sold out 70 went to new buyer wow via sxsw
6793,1686,   ipad lounge at     free daily for  sxsw   free coffee   ipad  art  recharge  austin details  ,1,ipad loung at free daili for sxsw free coffe ipad art recharg austin detail
6794,8990,ipad  day in the geekest place in the world right now  yes u have a queue  apple just opens a hidden store    sxsw,2,ipad day in the geekest place in the world right now ye u have a queue appl just open a hidden store sxsw
6795,1190,if anyone thinks i m going to be walking around at  sxsw with an old and inferior ipad 1 once the ipad 2 is released  well  they are wrong ,2,if anyon think i m go to be walk around at sxsw with an old and inferior ipad 1 onc the ipad 2 is releas well they are wrong
6796,5564,    best thing i have heard this weekend at  sxsw  i gave my ipad 2 money to  japan relief  i dont need an ipad 2  ,1,best thing i have heard thi weekend at sxsw i gave my ipad 2 money to japan relief i dont need an ipad 2
6797,6758,    the most valuable device at  sxsw so far is the  apple  ipod  iphone charger ,2,the most valuabl devic at sxsw so far is the appl ipod iphon charger
6798,8795,got a craving   sxsw minds created an app for that   foodspotting    iphone  apps,2,got a crave sxsw mind creat an app for that foodspot iphon app
6799,5089,         false alarm  google circles not coming now   and probably not ever       google  circles  social  sxsw,0,fals alarm googl circl not come now and probabl not ever googl circl social sxsw
6800,5025,   ,1,
6801,1873,my 2nd ipad 2  wi fi only  has been sold  used craigslist and avoided those pesky ebay fees   thankgod   sxsw ,1,my 2nd ipad 2 wi fi onli ha been sold use craigslist and avoid those peski ebay fee thankgod sxsw
6802,8013,itunes music store has a free sxsw music sampler   sxsw  featured artists      itunes  sxsw,1,itun music store ha a free sxsw music sampler sxsw featur artist itun sxsw
6803,7500,i had to pull out my iphone and look busy to fit in at the sxsw badge line today  400 people shuffling along staring at their phones   sxsw,1,i had to pull out my iphon and look busi to fit in at the sxsw badg line today 400 peopl shuffl along stare at their phone sxsw
6804,8202,arrived at  sxsw   never seen so much free advertising for   products   ,1,arriv at sxsw never seen so much free advertis for product
6805,6629,    rt   yes  the rumors are true  come play with   on ipad at our booth at  sxsw  exhibit hall 3   ipad  ipad2  under the giant  o  ,1,rt ye the rumor are true come play with on ipad at our booth at sxsw exhibit hall 3 ipad ipad2 under the giant o
6806,9078,cue the hype rt   we interrupt your regularly scheduled  sxsw geek programming with big news     google  circles,1,cue the hype rt we interrupt your regularli schedul sxsw geek program with big news googl circl
6807,996,watch how people interact with information    it be different  bigger  smaller     touchingstories  ipad and or  tablet  sxsw,1,watch how peopl interact with inform it be differ bigger smaller touchingstori ipad and or tablet sxsw
6808,4845,  two friendly austin police guarding the apple store with ipad in hand  sxsw,1,two friendli austin polic guard the appl store with ipad in hand sxsw
6809,2375,pretty excited for   ipad session  uxdes  sxsw,2,pretti excit for ipad session uxd sxsw
6810,6882,    we interrupt your regularly scheduled  sxsw geek programming with big news     google  circles    this is huge ,1,we interrupt your regularli schedul sxsw geek program with big news googl circl thi is huge
6811,7795,google party is at gsd m  google map it    sxsw badge gets u in  free food  drinks  music  big place  no line  great party  come ,2,googl parti is at gsd m googl map it sxsw badg get u in free food drink music big place no line great parti come
